Date,Open,High,Low,Close,Volume,Adj Close,,SMA 3,SMA 5,SMA 10,SMA 25,EMA 3,EMA 5,EMA 10,EMA 25,AD,ADOSC,OBV,MACD,MACDDef,MOM3,MOM5,MOM10,ROC3,ROC5,ROC 10,RSI3,RSI5,RSI10,RSI14,STOCH,WILLR3,WILLR5,WILLR10,WILLR14,BBANDs,BBANDf,,% high,Output - Training,1 if %hi > 2
23-07-2009,1947,1976,1935,1959.85,968700,1878.93,,2010.3,2013.466465,2033.862404,2058.86,2000.463571,2013.466465,2033.862404,2076.213782,4608117.43,228491.9008,9267800,-24.10899629,-39.14038397,-67,-42.7,-124,-3.279490945,-2.115222668,-5.904761905,17.4252722,24.8468423,32.04180691,34.1117083,46.31651745,-77.18089991,-77.18089991,665928.35,-86.03932584,2066.87997,2066.026435,,0,0,
22-07-2009,1972,1972,1895,1919.2,201300,1839.96,,1986.333333,1999.64431,2022.614695,2050.22,1986.231786,1999.64431,2022.614695,2068.197337,4533348.858,205964.7917,9066500,-27.32029445,-41.65376556,-71.9,-25.7,-133,-3.517784627,-1.286479451,-6.318289786,16.29207751,23.96360292,31.4992761,33.70659839,31.96246,-79.13793103,-83.74748153,110176.9912,-88.89908257,2071.378701,2061.843011,,0,0,
21-07-2009,2025,2025,1925.05,1943.1,121100,1862.87,,1991,2008.096207,2023.048386,2047.06,2005.615893,2008.096207,2023.048386,2064.874465,4455987.828,153410.2108,9187600,-20.59985274,-38.92033215,14,-18,-75,0.696171059,-0.881057269,-3.571428571,63.48625756,52.14083076,45.16766973,43.31286176,23.791726,-63,-67.69644056,71782.26779,-77.0952381,2061.275802,2063.792009,,6.063829787,1,
20-07-2009,1880,1994,1870.1,1972.7,568900,1891.25,,1997,2003.397471,2017.766862,2043.524,1999.807946,2003.397471,2017.766862,2059.422583,4829285.406,236740.7291,8618700,-20.0730577,-38.80815119,18,-49.9,-91,0.910931174,-2.441411028,-4.364508393,42.47563746,41.02541818,39.98278958,39.69012208,38.26411979,-33.76371853,-33.76371853,359317.3059,-56.32183908,2036.049475,2043.846946,,3.082003302,1,
17-07-2009,1817,1873,1801,1867,241000,1789.92,,1964,1959.931647,1991.445614,2036.998,1936.403973,1959.931647,1991.445614,2045.082384,5030118.74,313210.1172,8377700,-36.21693594,-47.93042364,-99,-138,-203.95,-5.020283976,-6.862257583,-9.819687523,14.45908067,20.10936618,26.69358252,29.36564345,42.66804221,-70.53571429,-70.53571429,135079.7626,-78.28947368,2070.097992,2062.02964,,1.111111111,0,
16-07-2009,1800,1820,1770.8,1795.1,215900,1720.98,,1895.666667,1913.287765,1960.273684,2029.998,1878.201987,1913.287765,1960.273684,2027.768355,5027485.813,315181.6523,8161800,-52.19412931,-58.75920778,-205,-156,-198.7,-10.12345679,-7.894736842,-9.842968247,10.08748832,15.72096432,22.97682681,26.15616183,35.08665641,-89.11290323,-90.44059795,85955.02412,-92.61846902,2091.726563,2068.214328,,0,0,
15-07-2009,1819,1819,1759.2,1790.95,196300,1717.01,,1837.333333,1881.85851,1934.58756,2023.238,1848.600993,1881.85851,1934.58756,2011.709251,5039631.465,291199.8376,7965500,-59.98856895,-66.65344939,-175,-153,-178.7,-8.776328987,-7.75862069,-8.94528708,10.00190344,15.64046507,22.90995194,26.09820364,16.98958641,-72.10017575,-88.05492852,76796.24432,-90.25475752,2080.461413,2056.119923,,1.93258427,0,
14-07-2009,1780,1814.4,1751.1,1806.35,210300,1731.77,,1817.8,1859.37234,1912.735276,2015.854,1831.500497,1859.37234,1912.735276,1996.531616,5196442.839,304810.9109,7755200,-62.96930469,-72.44576462,-58.6,-210.6,-228.6,-3.128670582,-10.4,-11.18942731,9.448759856,15.19313522,22.57413748,25.81483444,14.75015318,-19.81132075,-77.254014,82330.93497,-83.04434556,2000.907272,1996.199612,,3.165697674,1,
13-07-2009,1720,1774.45,1710,1767.95,205200,1694.96,,1802.616667,1831.064893,1887.592499,2006.084,1802.975248,1831.064893,1887.592499,1979.448415,5360252.614,334790.2865,7550000,-67.9312121,-79.34520516,-45.55,-219.55,-269.45,-2.502747253,-11.01053159,-13.18313029,5.49201975,11.59347941,19.77678414,23.43498071,23.41440157,-46.83486239,-64.44785276,79041.0426,-82.64450434,1882.882155,1893.777048,,8.073394495,1,
10-07-2009,1635,1767,1635,1726.5,596900,1655.22,,1785.283333,1809.709929,1865.66659,1994.204,1784.987624,1809.709929,1865.66659,1963.106229,5590873.069,389998.3315,6953100,-69.26069777,-84.44083287,-52,-106,-244,-2.858713579,-5.659369995,-12.13326703,4.916156741,10.98670065,19.28170061,23.00898758,35.91919757,-48.99665552,-50.54054054,199288.1072,-77.62289068,1845.487592,1856.227521,,0.234192037,0,
09-07-2009,1708,1712,1670,1676.75,201300,1607.52,,1751.15,1777.139953,1837.72721,1979.444,1748.493812,1777.139953,1837.72721,1943.790365,5454276.64,333666.547,6751800,-75.10484419,-91.85830948,-102.4,-108,-264,-5.643738977,-5.934065934,-13.36032389,2.274797391,7.40850779,15.99681511,20.10360665,35.90060803,-70.06095375,-77.30978261,57221.8234,-89.78967963,1854.796497,1854.566449,,0.463768116,0,
08-07-2009,1725,1733,1688,1705.7,225700,1635.28,,1737.333333,1762.426635,1818.685899,1965.564,1740.746906,1762.426635,1818.685899,1927.575722,5406127.307,264968.1612,6977500,-72.61738918,-94.94769076,-41.45,-86,-239,-2.335935078,-4.727872457,-12.11967546,25.27029861,19.86474064,21.65892779,24.04718725,37.18627281,-46.43939394,-60.59085842,64228.28428,-82.70970898,1830.88078,1833.137415,,0.282485876,0,
07-07-2009,1770,1775,1726,1739.2,144200,1667.39,,1740,1766.617757,1810.743008,1952.204,1757.873453,1766.617757,1810.743008,1915.839128,5339618.736,191614.4433,7121700,-62.13048247,-92.93569387,8,-39.4,-250,0.452744765,-2.171516755,-12.34567901,56.19398677,40.03298431,31.86462935,31.34587618,45.50931013,-34.0952381,-25.57142857,44824.58629,-73.28205128,1803.033134,1817.36089,,1.058362732,0,
06-07-2009,1799.95,1819,1750,1760,208000,1687.33,,1775.666667,1784.078504,1812.244279,1940.444,1788.436727,1784.078504,1812.244279,1908.389964,5191908.591,97187.9268,7329700,-46.88827499,-86.79027529,107,44.55,-175,6.25,2.510637099,-8.776328987,73.45521983,54.8976978,40.83623245,38.06098921,60.59083187,-45.03816794,-32.06521739,105032.8662,-67.94871795,1834.852155,1857.73066,,1.685393258,0,
